"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"CSNK1A1";13,9519815464332;13,368365380702;13,5848205557234;13,8122979204692;12,9063862305915;13,8168716485855;14,3534891057288;12,9776870734912;12,4503876940164;13,8071544119805;13,0671669872813;13,2540901685423;13,7626154410219;12,7113736311422;13,6506379989923;13,4518890688085;13,7266049718376;13,7978344144266;13,9202061990623;14,3765458332265;13,3041769593939;13,4767875060127;14,3183495363956;13,8897900927075
"CSNK1D";13,0002967147688;12,4598146809615;12,9474662405602;12,8210387527937;12,911221910582;12,6710014184919;13,7767710504553;13,702616524732;11,6776379919543;13,2519730163993;12,7093020767283;12,3702644597205;13,2368171593341;13,1856353940509;12,5989997022522;12,5073255673269;12,4734225582453;13,0027273530928;13,827882234918;12,654937602308;12,6373360137014;12,5527793187155;12,6691729154646;12,8867883312535
"CSNK1E";10,5586724652553;10,6329739425029;11,3459949953776;11,9728681356208;11,717289941344;11,3817267465768;10,9838002361812;10,6461328177338;11,5831476832988;10,6546003278476;11,6271539695337;11,2566929143819;10,6615979980381;12,0283284083629;11,0286826796534;11,1540590302565;11,6825037393196;10,7501074259179;10,8860227720683;11,2344817193625;11,9543312408622;11,6197330780518;11,9551835899552;11,1482390238804
"CSNK1G2";11,5132467233831;10,856857124299;12,5747310149007;12,4775206544994;12,1337592342405;12,5434992319412;12,3943877881143;11,5247849043398;12,1136585933943;11,7130400380282;12,851499755908;12,5876934117995;11,8086190707828;11,6930010010608;11,9746288241478;12,1507739985822;11,3439487915601;11,2230859517488;12,0811478953776;10,7835025118074;12,3156754791906;12,5870148625886;12,9020912528983;11,8811849962595
"CSNK2A2";10,4853470407208;11,1015027965265;10,6733089462782;10,9782536326295;9,94826599195365;11,4667239155934;10,5953668085469;9,48190240095795;10,2766069582042;10,5431851597353;10,0413043668813;10,3231953268933;10,6195311075159;10,1561104902871;12,0265948350466;10,9881092183002;11,0579160920027;9,158161955935;10,5490733898975;10,0965225275221;10,6343919888404;10,2475175958661;10,6539894377883;10,7125948101625
"CSRP2BP";11,0692299693486;10,8261863667682;11,375743650772;10,5531620284111;11,2090172466355;11,395755549167;11,3189868165571;10,9950766988561;10,5353300355146;11,3268569696856;10,66988712907;10,3033005855697;11,1753077299794;9,54480253691205;10,8951109776751;11,0184949679475;10,9760989346502;11,0651252064774;11,4949460885138;11,0596606025477;10,2427526645401;10,6900025752164;10,9880905174152;10,6879462384648
"CSRP2";6,35708237949008;10,6346607405275;9,46883321291154;9,31518046966594;9,87656538199796;8,49869566574656;9,58116904861424;7,10164605653933;8,64510635872644;8,49769303694383;9,0748759932383;8,62670950681178;7,0030620551957;10,2911070386699;10,6054679896104;8,43249999294897;9,97799853442266;7,48778665794058;7,57063555544101;9,1535195398324;10,4905494951131;7,3954314291547;8,21462717013855;11,9076749168147
"CST3";15,1026372426312;16,4508923533626;16,27312422134;12,5326595712484;14,9175406657382;13,816734460593;14,6366568782428;14,7135692364748;13,5585931244685;15,3373871863419;13,6320155592728;13,9435169657614;15,7834907359396;14,5173886474761;16,1468690330867;15,964679048817;14,2908275481171;13,796457802772;14,0790164664506;15,363498629055;13,935105432966;14,872724545824;16,5234550231441;12,189492657664
"CST7";6,04750010807153;7,87471283558495;5,06261245579406;5,67070706051108;7,58505288695512;6,12341750234033;5,35724089528069;6,5429353200125;5,65838711100251;6,19532522118872;5,67900589749127;5,34865915833983;5,81754805998208;8,49110838486676;8,43888536934478;6,35022029816967;6,92660531331155;5,8400598364263;5,64428580280799;5,09478586046817;6,79393545935317;5,79899411590485;6,51955212000465;5,62007355399802
"CSTF1";10,3379998853732;10,1818830893863;10,8075835270771;9,55551322768941;10,1371028411901;10,461332624176;10,6166279786558;10,2181676016712;10,7261162249685;10,3062773195639;10,4567515951908;9,6987082570945;10,1927691734276;9,87742600062598;9,910490872782;10,0651052509868;10,3784708983968;9,93674339741365;10,6974625883877;10,7314187743132;10,9045244843132;9,45994014905893;10,0353044444363;10,0945419620772
"CSTF3";9,28227405352977;9,61186607511047;9,82630258833742;9,15244988875124;10,1180992708279;9,65180459219211;10,0128003980214;9,38390822815962;9,91444526006733;9,28283872120443;10,2339379440037;9,85316393412395;9,50062407238345;9,94097561062774;9,34521811065362;9,47854005293304;9,84423687724977;9,08096545635912;9,9438424179834;9,18747371770133;9,97601130486063;9,42211213807226;9,66657142604389;9,95963758914801
"CTBP1";12,3445366859105;12,4217397897223;12,8852109808334;11,6513090526515;12,6037733039134;12,2556197980151;12,8603330425926;12,2990468733963;11,9500318821262;12,2729710457104;12,432530045312;12,6383821165409;13,482895824859;13,1136351253131;12,0681909786624;12,0792038921037;12,3175715854219;12,8503593306457;13,6918224643098;12,517937329471;13,5621725493526;12,6776969144527;13,1605602145248;11,8042539273565
"CTBP2";10,2986837268252;10,4458061829116;11,1868630597312;11,475561140995;10,7704431861545;9,81685755021563;11,6180494519008;11,1407535081266;11,4533426273424;11,0784178332907;11,4748488782888;11,0668378532331;10,4800089754419;10,6621632112178;10,3695002663695;10,8005522266882;12,3734180617856;10,3102584948215;10,4051099091082;11,9191453042758;11,0105365088082;11,6160189233283;11,7401171341268;10,9696433578523
"CTDSP1";12,2969430956209;12,0688412467168;11,2041776962947;11,0206876625161;12,8311070220933;12,0152050803514;12,0380189998969;12,6679230386081;11,6686186659166;12,0803440678908;12,14973684078;12,2093951815125;12,4154936975466;12,7887781427874;11,8675877886852;12,0187296170422;11,6582533343272;12,16433094063;12,2125140985014;10,9763391444664;11,2591203112333;11,5523416758143;12,061789212598;11,4640517640534
"CTDSP2";13,4461417195405;12,4971422401188;12,8008474592592;14,2487118119251;13,7900988084495;12,6492862009839;12,5840450474696;14,0595112045128;13,0782270843635;13,253093665588;12,1856429933974;12,9455429563561;12,8515266208423;13,8683843817497;12,944676747566;13,0696846229886;13,2003303219849;13,1914310527687;14,4397662496231;13,4013171790549;12,6643646301754;13,0462101179622;12,8682643407595;13,4952661743675
"CTDSPL2";9,26119406605794;8,76029635507116;8,85094732166267;10,0517295912072;8,94275693767293;9,01469236289512;9,55385365965038;9,61679366641017;9,86517360057649;8,71702698035154;9,49842450185535;10,1379112559357;8,73103566451345;9,58515668186911;9,4061800672324;9,13914408295708;9,64989742282697;9,31852605427597;9,28830947644467;8,98846034687411;9,08572694356098;9,55620885690992;9,09348662680359;10,2807336136963
"CTF1";9,45926412381461;9,51803959730813;6,10757628070438;5,83942754673181;7,49810138928806;9,90006932884382;8,28916236448567;8,17519585714335;7,94248652112975;9,44244877328834;7,25880841785617;6,17518359212999;8,27548803686483;6,05147615066152;7,60615348809391;6,67005906362218;5,83745053135301;7,11542182346467;8,44047765061661;5,78301140917132;9,24045982592253;6,0282869117553;5,87508204056967;9,78462148756885
"CTHRC1";7,46898864099654;6,29493250130057;8,46032164704172;10,0859188977174;9,18148484521838;7,71171019589033;10,1917204734753;5,33679737637959;7,46017810666735;7,4368788119814;9,35012916012137;6,8292967098992;6,54706188368936;12,9191060929916;7,29491050098478;7,2594686768146;10,1142665211275;5,57390523482935;6,969647002599;9,94463089902492;8,66875446240646;8,79725003147884;6,86692917445593;10,4543223246783
"CTNNB1";13,2669216796928;12,6968055157784;14,2989789904645;14,6376499563502;14,2554915862724;13,7120515644307;14,0954152644233;13,3292885799158;14,2577753778717;13,8068491894038;14,5769013595494;13,4848160984941;13,5866645256776;13,6944519054803;13,8319096222502;13,3863667720099;14,1149744624739;14,2425541612897;13,3558439268152;14,0837032144932;13,5801399923681;13,8824390979051;12,3104446088754;15,9953089180139
"CTNNBL1";11,0596819719561;11,2320148444641;10,7914671624937;10,0836646701532;10,6466434998743;11,5114897929119;11,1804207565517;10,2426655627219;10,632596876136;11,2853912268125;11,1278093592592;10,3418443839872;11,0984745974646;11,6372554033445;10,9646338179057;10,8523866458791;10,8373472456544;10,2631809191194;10,8469333713553;10,8147077052156;11,2609495510847;10,5957015803431;11,0274519399427;10,8450317699398
"CTPS";8,5445493388997;8,92412533821301;10,7157448923727;9,01467743668506;9,9293102550788;11,2464786713151;10,836426578701;13,5089414502351;9,88465496104387;9,04638869348209;9,97601130735746;9,7944949076063;9,49705092138902;10,091577024808;10,1143034611985;11,0342624567115;9,76873977198279;10,5091403560919;9,72942520026409;11,2282317552483;10,4756585818621;9,58057500710136;9,40837091224019;9,73733117890991
"CTRB2";5,83393501519702;6,13409707386929;5,44476191178685;4,8470180937207;5,36719608283188;5,17058763133524;5,61464258860004;5,25795402741274;7,8521424566865;5,79865047666366;11,6895525423235;6,50001990779902;5,81754805998208;4,93767928946833;5,74311282883258;5,15711631527715;7,52519113855454;6,65258809977168;5,31029313414662;4,87631135727894;5,02471700847001;6,28847219163364;5,28658362030693;4,83393855520339
"CTSA";17,9603961981343;18,0179782458107;15,131925965885;13,8839699670024;15,2774689927389;15,1231832533022;15,9224579865381;14,8895844335612;15,3458935939095;17,1438573857762;14,2149211146062;13,9352217908599;17,1594413425912;14,342432484193;16,7628612761635;16,3700713138947;13,0233079410509;15,2744509438119;17,1697348583525;14,1260827434813;13,8398094368645;14,6423919555608;15,9363883417704;12,576513334531
"CTSB";15,1535001328318;14,8782404484328;13,5651821707265;12,3037820775933;15,085854244309;13,090536927013;15,4274672620892;14,0038303691083;14,470763417158;14,854186597259;14,067196599962;13,9863204486088;15,399988653687;16,7604482021421;15,2541209408343;15,0847507594069;14,4320101410501;14,1065605409948;14,3168088607816;13,0275610379327;13,0489309268483;14,5262034636836;13,808549966903;14,5688382983122
"CTSD";17,3368484797954;17,4862287880536;15,8255580902197;14,8957709211561;17,4865450030302;14,626691609786;15,1406436406681;14,3982148977462;17,1137667982992;16,7167134391259;14,4932494089012;15,1413784340587;17,4739284976839;16,6931754481697;12,9990202923371;16,8008014521657;14,8611958438759;16,8625692836392;16,5328801669784;15,8323109470538;14,630473155155;15,2178312795776;16,0595303297423;13,7383625914129
"CTSH";11,6783077540528;11,9877002270291;10,4457877827163;9,48548188542683;11,5572617044869;9,97480540926267;9,78752737512003;11,5154353203567;8,32712357997812;11,5533579923015;9,99873231036406;10,1288959023191;10,820002353983;12,8411417160343;12,6007244743299;12,0225503764393;10,5275933828156;10,8483901260329;10,5151869829028;9,56650497342696;11,163590348621;10,7208827532908;10,5945312396491;10,7191848970695
"CTSK";8,06847306725301;9,40387359319261;7,989368265095;7,80231898286494;10,1926550167432;8,27287348413986;8,18562255833231;7,72468434792932;7,68739138545943;7,97506471181292;9,16144157204453;8,30774045125683;6,84851437047757;14,0262023910809;8,11984960949588;8,1885438564157;7,72795351456792;7,05016640539527;7,40704035472703;8,94328772934792;8,71768198543358;9,16305347129773;7,99639435559022;7,37848693944814
"CTSL2";5,91000639650831;5,97203194593316;9,04758997035614;7,89355589254968;6,1491707105398;6,57330081473146;5,66837465335292;5,373064870335;7,84322927375369;6,54109950481833;8,76099038345059;9,24166727599989;6,28504787504809;6,12457411286396;5,71500688997113;5,93508870502777;8,39914321898847;7,65145455768566;6,37468215821704;8,26810019367454;9,0774312765205;7,3656349307318;7,96228812108112;6,28605605768367
"CTSO";11,5036763887685;11,0147932150224;11,2041776962947;10,8495503051461;10,9887955112382;10,1679483483807;10,9766243149717;11,8768407177357;10,1119301199216;11,1676580999972;8,90456169800959;10,6638756593324;12,1534053358011;10,8809727524932;11,6956887031494;10,7301893877687;8,49455762789942;11,6154433958696;11,4467423359702;11,4512181390457;10,5892347459659;11,4962004697116;11,0637762087239;10,484810700074
"CTSW";6,75660429143704;8,19359295579634;5,37689799987465;5,28795713027735;7,87589559623495;5,69496105136672;5,18391173836671;6,7786850325277;5,77959281902495;6,54109950481833;5,32910103427879;5,43744292628293;5,84504577649451;8,72380494665266;6,61398652818784;6,52027427944359;6,60763756548568;6,41193142098963;5,51762035033066;5,84801260787661;7,1211058730855;5,49911712264785;6,10870489281526;5,45853773655824
"CTTNBP2";5,66178409019845;6,74677822636501;6,69027127676176;5,57339466742719;6,99921502877563;7,08129408263239;9,21669467710782;6,0337350372383;5,90775190767825;6,16145441384511;5,25102439491342;5,47822798403247;7,74874834587881;7,05934897144606;7,80788777815011;6,30375124424222;8,21293270148318;6,33130243207275;6,59378799596764;6,84020675030547;8,88877607788153;6,51336145632963;5,9586859599257;8,6142974150371
"CUEDC1";9,11440512899437;8,73212957714338;8,79615248758061;9,00992883030032;9,38616065429707;8,70799149748105;9,36871274138818;10,5545352207832;8,35857260631837;8,66931049141898;8,95198958757494;8,20795589440465;9,27088712435343;9,80119066244108;9,47975568154991;9,45608822485654;8,0285054044677;8,93061264499855;8,54637077308139;8,01670673162762;8,64646086236872;9,3007252277783;8,7102319738499;8,39379019709598
"CUL2";10,4710097881544;10,0840156983066;10,5551705984736;11,1582121051298;9,98544542845182;10,6726068458389;9,99463909464979;10,6637742858546;10,5421588980589;10,1799339497366;10,5196202550919;10,1557745456612;10,3375539859471;10,4367459034789;10,1896128713748;10,3063710182426;10,9773642782747;10,5023997406981;10,0043304079919;10,9815508163979;9,87447139428714;10,3117049567717;10,8165701605485;10,8034642433519
"CUL4B";12,4132769645051;11,9784331418588;11,8139880097225;12,5727737696182;11,5042943182741;12,4007002262606;12,2661644976579;11,7674498904738;11,4873475429034;12,1836367344479;11,3552879243049;11,8416677681323;12,2054576446082;11,4386092977475;12,1318694497045;12,1309379739931;11,8344064492989;12,3726699427413;12,800882735166;11,6991097367789;11,8152994667701;11,8759392465243;11,6619769120172;11,3370052864555
"CUL5";10,6023778988689;10,152743300068;10,3586905197386;10,5604736768044;10,3897199152692;10,3730040988193;10,2040656357395;11,1437908468627;10,3747510493134;10,2153365193257;9,85877184264112;9,95488649928248;10,5719641820754;9,95643455105917;10,7353852877708;10,6112459124625;10,0191427380254;10,7465467737388;10,7047692299311;10,4110502877124;9,97601130486063;10,0114798420324;9,48187624144216;10,8133531709351
"CUTA";13,0678758173889;13,6225625451846;12,7448146557392;12,2548053497252;12,5857382929758;12,0852173908897;12,4910725144683;11,7881173440975;12,8477392340553;12,6547784577465;12,8556523741146;13,2229344275229;13,156934471757;11,8522118438689;12,5709236538579;13,212591511463;12,6215705207953;12,9328676588561;12,7908351758246;12,0640888215291;11,5669962271039;11,4194344112025;12,5152086691953;12,1539443866971
"CUX1";12,4466231021511;10,413744012143;13,0705684968448;10,7479038562622;10,9637410101643;11,5855083072068;11,077814153202;11,2259296127647;10,7604847938316;10,8826009282794;10,8822505206783;11,4923305169385;11,5373457219724;11,7870440890107;11,5473625980444;11,3622292398385;11,8410241549013;11,1920100342895;10,6518830644943;11,6499266114115;10,805847417867;11,5674851422474;11,0294941344583;10,9779099078421
"CWC25";9,09750792282936;9,28632517621565;9,0900862850106;8,44271064126404;9,2176845496825;8,68404582150198;9,24088984844159;9,52384645687662;9,00561437824413;9,42024634360566;9,10664349391894;9,1375109261228;9,01995619687423;9,42125975727102;8,78856931741867;9,18084131730067;9,05452914848919;8,93814070336029;9,19787109432042;9,16929039654115;8,92392030016705;8,51723107184186;8,78972063560037;9,38091061693442
"CWC27";9,35228951795263;10,0950876715858;9,63014477421521;9,53254588728592;9,26168923896549;10,3041899333699;10,2876425280892;9,23215091122638;10,050020151224;10,0310228945328;9,70604146317622;9,63802150044227;10,1861319512415;9,58088672465814;10,4015260541321;10,2497337153713;9,81762452419848;9,93173315080323;10,5078954253967;10,3899233389357;9,6201699629451;9,61946586344117;10,6433596129705;10,4020304437314
"CWF19L1";9,27628265698504;9,81158838008445;9,24525731248583;9,57169701931148;9,82767810916524;9,46535644248923;10,0188036599315;9,58774925245391;9,30484604639303;9,9624851200668;10,3326090826688;9,70782182115811;9,79638226095087;10,1055094558343;9,58893726586395;9,70484009759338;10,2607528177734;9,29723992163787;10,0190638671858;9,94310451969215;9,52890610172675;9,42494856386087;10,2219474775941;9,92241393456582
